Alert ID,Ticker,Name,Description,Time
2034331519,"BATS:ALNY, 2h",2H ALNY nSkew v3 20%SL 10%TP,"ECP nSkew SL TP v3 (, 14, 70, -30, 20, 10): Exit Position: TP Hit order sell @ 394.79 for 192248 filled on ALNY at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T15:31:00Z
2094458248,"NASDAQ:BIDU, 1h",1H BIDU 1Skew v3 5%SL 15%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 15): BUY Signal Activated order buy @ 86.78 for 39531 filled on BIDU at 2025-07-31T14:30:00Z. New strategy position is 39531",2025-07-31T15:30:48Z
2252753999,"NYSE:PKG, 30m",30M PKG 1Skew 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: SL Hit order sell @ 195.48 for 13968 filled on PKG at 2025-07-31T15:00:00Z. New strategy position is 0",2025-07-31T15:30:13Z
2039431993,"BATS:CORZ, 1h",1H Corz NQSkew v3 5%SL 10%PT,"ECP NQ Skew SL TP v3 (, 30, 50, -35, 5, 15): BUY Signal Activated order buy @ 13.46 for 376216 filled on CORZ at 2025-07-31T14:30:00Z. New strategy position is 376216",2025-07-31T15:30:12Z
2089138764,"BATS:PRCH, 2h",2H PRCH nEqual v3 5%SL 20%TP,"ECP nEqual SL TP v3 (, 14, 50, -50, 5, 20):Exit Position: SL Hit order sell @ 12.85 for 267344 filled on PRCH at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T15:30:11Z
2072773029,"BATS:VST, 1h",1H VST NQSkew v3 3%SL 10%TP,"ECP NQ Skew SL TP v3 (, 30, 50, -35, 3, 10): Exit Position: Indicator Exit order sell @ 206.99 for 63781 filled on VST at 2025-07-31T14:30:00Z. New strategy position is 0",2025-07-31T15:30:06Z
2094480455,"NYSE:ABBV, 1h",1H ABBV 4Skew v3 3%SL 10%TP,"ECP 4Skew SL TP v3 (, 5, 70, -30, 3, 10): Exit Position: Indicator Exit order sell @ 194.10 for 14399 filled on ABBV at 2025-07-31T14:30:00Z. New strategy position is 0",2025-07-31T15:30:06Z
2047484865,"BATS:SMR, 2h",2H SMR nSkew v3 3%SL 25%TP,"ECP nSkew SL TP v3 (, 14, 70, -30, 3, 25):BUY Signal Activated order buy @ 52.33 for 106968 filled on SMR at 2025-07-31T13:30:00Z. New strategy position is 106968",2025-07-31T15:30:02Z
2094445196,"NASDAQ:ZS, 30m",30M ZS 4Skew v3 3%SL 10%TP,"ECP 4Skew SL TP v3 (, 5, 70, -30, 3, 10): Exit Position: Indicator Exit order sell @ 289.36 for 22670 filled on ZS at 2025-07-31T15:00:00Z. New strategy position is 0",2025-07-31T15:30:01Z
2189477616,"NYSE:GIS, 1h",1H GIS NQSkew v3 5%SL 10%TP,"ECP NQ Skew SL TP v3 (, 30, 50, -35, 5, 10): BUY Signal Activated order buy @ 48.98 for 28715 filled on GIS at 2025-07-31T14:30:00Z. New strategy position is 28715",2025-07-31T15:30:01Z
2094469017,"NASDAQ:CSCO, 1h",1H CSCO 1Skew v3 5%SL 15%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 15): Exit Position: Indicator Exit order sell @ 68.63 for 46563 filled on CSCO at 2025-07-31T14:30:00Z. New strategy position is 0",2025-07-31T15:30:00Z
2334220592,"BATS:PANW, 15m",15M PANW nSkew v3 5%SL 5%TP,"ECP nSkew SL TP v3 (, 14, 70, -30, 5, 5):Exit Position: SL Hit order sell @ 173.13 for 11247 filled on PANW at 2025-07-31T14:45:00Z. New strategy position is 0",2025-07-31T15:00:01Z
2236206443,"NASDAQ:GOOGL, 30m",30M GOOGL 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): BUY Signal Activated order buy @ 191.90 for 13568 filled on GOOGL at 2025-07-31T14:30:00Z. New strategy position is 13568",2025-07-31T15:00:00Z
2482575089,"BATS:PANW, 10m",10M PANW 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1):Exit Position: SL Hit order sell @ 173.50 for 8752 filled on PANW at 2025-07-31T14:40:00Z. New strategy position is 0",2025-07-31T14:50:00Z
2061827108,"BATS:BWIN, 30m",30M BWIN NQSkew v3 5%SL 20%TP,"ECP NQ Skew SL TP v3 (, 30, 50, -35, 5, 20): BUY Signal Activated order buy @ 37.06 for 119185 filled on BWIN at 2025-07-31T14:00:00Z. New strategy position is 119185",2025-07-31T14:31:00Z
2072168635,"BATS:TEM, 30m",30M TEM 4Skew v3 3%SL 10%TP,"ECP 4Skew SL TP v3 (, 5, 70, -30, 3, 10):BUY Signal Activated order buy @ 59.35 for 24079 filled on TEM at 2025-07-31T14:00:00Z. New strategy position is 24079",2025-07-31T14:30:12Z
2089170699,"BATS:ALAB, 1h",1H ALAB 1Equal v3 5%SL 10%TP,"ECP 4Skew SL TP v3 (, 5, 70, -30, 5, 10): BUY Signal Activated order buy @ 141.82 for 20683 filled on ALAB at 2025-07-31T13:30:00Z. New strategy position is 20683",2025-07-31T14:30:04Z
2189477616,"NYSE:GIS, 1h",1H GIS NQSkew v3 5%SL 10%TP,"ECP NQ Skew SL TP v3 (, 30, 50, -35, 5, 10): Exit Position: SL Hit order sell @ 49.42 for 28459 filled on GIS at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:30:03Z
2348759816,"BATS:HOOD, 15m",Top - 15M HOOD nEqual v3 5%SL 1%TP,"ECP nEqual SL TP v3 (, 14, 50, -50, 5, 1):BUY Signal Activated order buy @ 106.79 for 39468 filled on HOOD at 2025-07-31T14:00:00Z. New strategy position is 39468",2025-07-31T14:15:01Z
2265396707,"NYSE:PHM, 30m",30M PHM 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): BUY Signal Activated order buy @ 113.46 for 51995 filled on PHM at 2025-07-31T13:30:00Z. New strategy position is 51995",2025-07-31T14:00:29Z
2236228415,"NASDAQ:MPWR, 30m",30M MPWR 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): BUY Signal Activated order buy @ 736.12 for 2719 filled on MPWR at 2025-07-31T13:30:00Z. New strategy position is 2719",2025-07-31T14:00:26Z
2265280389,"NYSE:FICO, 30m",30M FICO 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: SL Hit order sell @ 1464.09 for 2783 filled on FICO at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:24Z
2092335049,"BATS:COHR, 30m",30M COHR nSkew ATR v3,"ECP nSkew ATR v3 (, 20, 70, -30, 15, 5, 2): BUY Signal Activated order buy @ 111.11 for 33970 filled on COHR at 2025-07-31T13:30:00Z. New strategy position is 33970",2025-07-31T14:00:20Z
2252985412,"NYSE:SPGI, 30m",30M SPGI 1Skew 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): 
Exit Position: TP Hit order sell @ 553.72 for 6114 filled on SPGI at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:13Z
2258551762,"NASDAQ:STLD, 30m",30M STLD 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: SL Hit order sell @ 127.08 for 19266 filled on STLD at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:13Z
2093148485,"NYSE:FN, 30m",30M FN 1Skew v3 3%SL 10%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 3, 10): BUY Signal Activated order buy @ 331.12 for 10687 filled on FN at 2025-07-31T13:30:00Z. New strategy position is 10687",2025-07-31T14:00:12Z
2252760384,"NASDAQ:VRSN, 30m",30M VRSN 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): BUY Signal Activated order buy @ 266.89 for 5377 filled on VRSN at 2025-07-31T13:30:00Z. New strategy position is 5377",2025-07-31T14:00:09Z
2034570900,"BATS:HIMS, 15m",Top - 15M HIMS nSkew v3 10%SL 5%TP,"ECP nSkew SL TP v3 (, 14, 70, -30, 10, 5): Exit Position: TP Hit order sell @ 69.77 for 82842 filled on HIMS at 2025-07-31T13:45:00Z. New strategy position is 0",2025-07-31T14:00:07Z
2342866864,"BATS:BITX, 15m",15M BITX 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1):BUY Signal Activated order buy @ 63.64 for 141039 filled on BITX at 2025-07-31T13:45:00Z. New strategy position is 141039",2025-07-31T14:00:07Z
2253005172,"NASDAQ:PTC, 30m",30M PTC 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: TP Hit order sell @ 218.88 for 15859 filled on PTC at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:05Z
2348759816,"BATS:HOOD, 15m",Top - 15M HOOD nEqual v3 5%SL 1%TP,"ECP nEqual SL TP v3 (, 14, 50, -50, 5, 1):Exit Position: TP Hit order sell @ 107.19 for 39321 filled on HOOD at 2025-07-31T13:45:00Z. New strategy position is 0",2025-07-31T14:00:05Z
2230914776,"BATS:MSFT, 30m",Top - 30M MSFT 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: TP Hit order sell @ 536.09 for 13140 filled on MSFT at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:05Z
2238824594,"NYSE:MA, 30m",30M MA 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: TP Hit order sell @ 574.37 for 5635 filled on MA at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:04Z
2265365113,"NYSE:TPR, 30m",30M TPR 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: TP Hit order sell @ 109.24 for 26197 filled on TPR at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:04Z
2230951623,"NYSE:AON, 30m",30M AON 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: Indicator Exit order sell @ 359.02 for 6162 filled on AON at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:03Z
2296192762,"NASDAQ:IBIT, 15m",15M IBIT 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1):BUY Signal Activated order buy @ 67.38 for 25768 filled on IBIT at 2025-07-31T13:45:00Z. New strategy position is 25768",2025-07-31T14:00:02Z
2238808385,"NYSE:ANET, 30m",30M ANET 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: TP Hit order sell @ 124.94 for 8708 filled on ANET at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:02Z
2559996653,"NASDAQ:HUT, 30m",30M HUT 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1):Exit Position: TP Hit order sell @ 21.33 for 554799 filled on HUT at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:02Z
2265315236,"NASDAQ:NXPI, 30m",30M NXPI 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): BUY Signal Activated order buy @ 219.25 for 13785 filled on NXPI at 2025-07-31T13:30:00Z. New strategy position is 13785",2025-07-31T14:00:01Z
2252747463,"NYSE:FDS, 30m",30M FDS 1Skew v3 5%SL 1%TP,"ECP 1Skew SL TP v3 (, 20, 70, -30, 5, 1): Exit Position: SL Hit order sell @ 396.62 for 3448 filled on FDS at 2025-07-31T13:30:00Z. New strategy position is 0",2025-07-31T14:00:01Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6387.25 for 1 filled on MES1! at 2025-08-21T13:45:00Z. New strategy position is 0",2025-08-21T13:45:20Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6391.50 for 1 filled on MES1! at 2025-08-21T13:35:00Z. New strategy position is 1",2025-08-21T13:35:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6402.00 for 1 filled on MES1! at 2025-08-21T10:00:00Z. New strategy position is 0",2025-08-21T10:02:33Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6406.75 for 1 filled on MES1! at 2025-08-21T09:45:00Z. New strategy position is 1",2025-08-21T09:45:01Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6415.75 for 1 filled on MES1! at 2025-08-21T01:55:00Z. New strategy position is 0",2025-08-21T01:58:21Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6404.75 for 1 filled on MES1! at 2025-08-21T01:30:00Z. New strategy position is 1",2025-08-21T01:30:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6403.00 for 1 filled on MES1! at 2025-08-21T00:50:00Z. New strategy position is 0",2025-08-21T00:53:45Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6406.75 for 1 filled on MES1! at 2025-08-21T00:40:00Z. New strategy position is 1",2025-08-21T00:40:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23282.25 for 1 filled on MNQ1! at 2025-08-21T00:20:00Z. New strategy position is 0",2025-08-21T00:22:23Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6405.75 for 1 filled on MES1! at 2025-08-21T00:20:00Z. New strategy position is 0",2025-08-21T00:20:04Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6410.25 for 1 filled on MES1! at 2025-08-21T00:00:00Z. New strategy position is 1",2025-08-21T00:00:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6408.00 for 1 filled on MES1! at 2025-08-20T23:30:00Z. New strategy position is 0",2025-08-20T23:32:26Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6412.75 for 1 filled on MES1! at 2025-08-20T22:30:00Z. New strategy position is 1",2025-08-20T22:30:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23332.25 for 1 filled on MNQ1! at 2025-08-20T22:25:00Z. New strategy position is 1",2025-08-20T22:25:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6390.50 for 1 filled on MES1! at 2025-08-20T15:20:00Z. New strategy position is 0",2025-08-20T15:20:05Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23143.25 for 1 filled on MNQ1! at 2025-08-20T15:15:00Z. New strategy position is 0",2025-08-20T15:15:16Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6376.00 for 1 filled on MES1! at 2025-08-20T15:15:00Z. New strategy position is 1",2025-08-20T15:15:01Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23123.25 for 1 filled on MNQ1! at 2025-08-20T15:10:00Z. New strategy position is 1",2025-08-20T15:10:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6426.00 for 1 filled on MES1! at 2025-08-20T10:15:00Z. New strategy position is 0",2025-08-20T10:15:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6415.25 for 1 filled on MES1! at 2025-08-20T08:35:00Z. New strategy position is 1",2025-08-20T08:35:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6425.25 for 1 filled on MES1! at 2025-08-20T07:25:00Z. New strategy position is 0",2025-08-20T07:26:33Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23379.00 for 1 filled on MNQ1! at 2025-08-20T06:30:00Z. New strategy position is 0",2025-08-20T06:32:27Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6413.75 for 1 filled on MES1! at 2025-08-20T06:00:00Z. New strategy position is 1",2025-08-20T06:00:01Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23358.75 for 1 filled on MNQ1! at 2025-08-20T05:55:00Z. New strategy position is 1",2025-08-20T05:55:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23364.25 for 1 filled on MNQ1! at 2025-08-20T03:10:00Z. New strategy position is 0",2025-08-20T03:10:53Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6420.75 for 1 filled on MES1! at 2025-08-20T01:20:00Z. New strategy position is 0",2025-08-20T01:20:32Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6425.00 for 1 filled on MES1! at 2025-08-20T00:55:00Z. New strategy position is 1",2025-08-20T00:55:02Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23414.50 for 1 filled on MNQ1! at 2025-08-20T00:50:00Z. New strategy position is 1",2025-08-20T00:50:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23432.75 for 1 filled on MNQ1! at 2025-08-19T23:20:00Z. New strategy position is 0",2025-08-19T23:23:07Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6429.00 for 1 filled on MES1! at 2025-08-19T23:20:00Z. New strategy position is 0",2025-08-19T23:23:01Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23482.25 for 1 filled on MNQ1! at 2025-08-19T22:05:00Z. New strategy position is 1",2025-08-19T22:05:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6430.50 for 1 filled on MES1! at 2025-08-19T20:05:00Z. New strategy position is 1",2025-08-19T20:05:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23671.00 for 1 filled on MNQ1! at 2025-08-19T14:25:00Z. New strategy position is 0",2025-08-19T14:26:55Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23721.25 for 1 filled on MNQ1! at 2025-08-19T14:05:00Z. New strategy position is 1",2025-08-19T14:05:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23712.75 for 1 filled on MNQ1! at 2025-08-19T14:00:00Z. New strategy position is 0",2025-08-19T14:04:28Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6473.75 for 1 filled on MES1! at 2025-08-19T14:00:00Z. New strategy position is 0",2025-08-19T14:04:06Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23692.75 for 1 filled on MNQ1! at 2025-08-19T13:55:00Z. New strategy position is 1",2025-08-19T13:55:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6462.00 for 1 filled on MES1! at 2025-08-19T13:45:00Z. New strategy position is 1",2025-08-19T13:45:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6469.50 for 1 filled on MES1! at 2025-08-19T13:40:00Z. New strategy position is 0",2025-08-19T13:42:15Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23701.50 for 1 filled on MNQ1! at 2025-08-19T13:30:00Z. New strategy position is 0",2025-08-19T13:32:46Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order buy @ 23751.75 for 1 filled on MNQ1! at 2025-08-19T13:05:00Z. New strategy position is 1",2025-08-19T13:05:00Z
2700627332,"CME_MINI:MNQ1!, 5m",5M MNQ! ECP Futures C - 20TP 50SL - All sessions ,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 20, 50, 0930-1600):  order sell @ 23797.50 for 1 filled on MNQ1! at 2025-08-19T09:20:00Z. New strategy position is 0",2025-08-19T09:21:37Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order buy @ 6459.00 for 1 filled on MES1! at 2025-08-19T07:00:00Z. New strategy position is 1",2025-08-19T07:00:00Z
2700602831,"CME_MINI:MES1!, 5m",5M MES! ECP Futures C - 10TP 5SL,"ECP Futures - version C (Session, hlc3, 0, Standard Deviation, 1, 2, 3, Points, 14, 5, 2, 1, 10, 5, 0930-1600):  order sell @ 6459.75 for 1 filled on MES1! at 2025-08-19T03:35:00Z. New strategy position is 0",2025-08-19T03:39:01Z
